t,sme_nt,smu_nt,sml_nt,h_comp_mean_nt,jh_proxy_gw
2015-03-18T06:42:00Z,151.00,42.00,-109.00,-102.00,5.328
2015-03-18T06:43:00Z,163.00,44.00,-119.00,-102.00,5.820
2015-03-18T06:44:00Z,165.00,32.00,-133.00,-101.00,5.903
2015-03-18T06:45:00Z,164.00,23.00,-141.00,-101.00,5.861
2015-03-18T06:46:00Z,157.00,20.00,-137.00,-100.00,5.573
2015-03-18T06:47:00Z,146.00,27.00,-119.00,-100.00,5.126
2015-03-18T06:48:00Z,156.00,39.00,-117.00,-100.00,5.532
2015-03-18T06:49:00Z,160.00,42.00,-118.00,-100.00,5.696
2015-03-18T06:50:00Z,168.00,41.00,-127.00,-101.00,6.028
2015-03-18T06:51:00Z,159.00,42.00,-117.00,-100.00,5.655
2015-03-18T06:52:00Z,151.00,42.00,-109.00,-101.00,5.328
2015-03-18T06:53:00Z,154.00,42.00,-112.00,-100.00,5.450
2015-03-18T06:54:00Z,154.00,40.00,-114.00,-100.00,5.450
2015-03-18T06:55:00Z,166.00,38.00,-128.00,-99.00,5.944
2015-03-18T06:56:00Z,178.00,39.00,-139.00,-99.00,6.449
2015-03-18T06:57:00Z,171.00,40.00,-131.00,-98.00,6.153
2015-03-18T06:58:00Z,149.00,39.00,-110.00,-99.00,5.247
2015-03-18T06:59:00Z,136.00,45.00,-91.00,-98.00,4.727
2015-03-18T07:00:00Z,125.00,48.00,-77.00,-99.00,4.297
2015-03-18T07:01:00Z,147.00,48.00,-99.00,-98.00,5.166
2015-03-18T07:02:00Z,173.00,51.00,-122.00,-97.00,6.238
2015-03-18T07:03:00Z,187.00,53.00,-134.00,-96.00,6.834
2015-03-18T07:04:00Z,188.00,53.00,-135.00,-96.00,6.877
2015-03-18T07:05:00Z,181.00,58.00,-123.00,-95.00,6.577
2015-03-18T07:06:00Z,170.00,65.00,-105.00,-95.00,6.111
2015-03-18T07:07:00Z,151.00,61.00,-90.00,-94.00,5.328
2015-03-18T07:08:00Z,137.00,57.00,-80.00,-93.00,4.767
2015-03-18T07:09:00Z,125.00,56.00,-69.00,-93.00,4.297
2015-03-18T07:10:00Z,148.00,70.00,-78.00,-92.00,5.207
2015-03-18T07:11:00Z,182.00,80.00,-102.00,-93.00,6.619
2015-03-18T07:12:00Z,194.00,81.00,-113.00,-93.00,7.137
2015-03-18T07:13:00Z,193.00,89.00,-104.00,-93.00,7.094
2015-03-18T07:14:00Z,171.00,94.00,-77.00,-93.00,6.153
2015-03-18T07:15:00Z,158.00,98.00,-60.00,-94.00,5.614
2015-03-18T07:16:00Z,164.00,104.00,-60.00,-94.00,5.861
2015-03-18T07:17:00Z,178.00,110.00,-68.00,-95.00,6.449
2015-03-18T07:18:00Z,196.00,117.00,-79.00,-95.00,7.225
2015-03-18T07:19:00Z,204.00,118.00,-86.00,-95.00,7.577
2015-03-18T07:20:00Z,211.00,124.00,-87.00,-96.00,7.888
2015-03-18T07:21:00Z,228.00,135.00,-93.00,-95.00,8.659
2015-03-18T07:22:00Z,225.00,129.00,-96.00,-95.00,8.522
2015-03-18T07:23:00Z,211.00,123.00,-88.00,-94.00,7.888
2015-03-18T07:24:00Z,218.00,124.00,-94.00,-93.00,8.203
2015-03-18T07:25:00Z,235.00,122.00,-113.00,-93.00,8.983
2015-03-18T07:26:00Z,241.00,110.00,-131.00,-92.00,9.263
2015-03-18T07:27:00Z,226.00,95.00,-131.00,-92.00,8.568
2015-03-18T07:28:00Z,222.00,93.00,-129.00,-91.00,8.385
2015-03-18T07:29:00Z,217.00,93.00,-124.00,-92.00,8.158
2015-03-18T07:30:00Z,199.00,101.00,-98.00,-92.00,7.356
2015-03-18T07:31:00Z,190.00,111.00,-79.00,-92.00,6.963
2015-03-18T07:32:00Z,188.00,113.00,-75.00,-92.00,6.877
2015-03-18T07:33:00Z,181.00,104.00,-77.00,-93.00,6.577
2015-03-18T07:34:00Z,169.00,95.00,-74.00,-93.00,6.070
2015-03-18T07:35:00Z,160.00,97.00,-63.00,-93.00,5.696
2015-03-18T07:36:00Z,155.00,102.00,-53.00,-92.00,5.491
2015-03-18T07:37:00Z,154.00,99.00,-55.00,-92.00,5.450
2015-03-18T07:38:00Z,151.00,95.00,-56.00,-91.00,5.328
2015-03-18T07:39:00Z,143.00,93.00,-50.00,-90.00,5.006
2015-03-18T07:40:00Z,130.00,95.00,-35.00,-90.00,4.492
2015-03-18T07:41:00Z,159.00,108.00,-51.00,-89.00,5.655
2015-03-18T07:42:00Z,177.00,117.00,-60.00,-90.00,6.407
2015-03-18T07:43:00Z,206.00,120.00,-86.00,-89.00,7.665
2015-03-18T07:44:00Z,237.00,121.00,-116.00,-88.00,9.076
2015-03-18T07:45:00Z,276.00,147.00,-129.00,-88.00,10.946
2015-03-18T07:46:00Z,316.00,182.00,-134.00,-88.00,12.975
2015-03-18T07:47:00Z,341.00,187.00,-154.00,-88.00,14.300
2015-03-18T07:48:00Z,358.00,178.00,-180.00,-88.00,15.226
2015-03-18T07:49:00Z,395.00,184.00,-211.00,-90.00,17.311
2015-03-18T07:50:00Z,442.00,187.00,-255.00,-92.00,20.098
2015-03-18T07:51:00Z,466.00,185.00,-281.00,-94.00,21.580
2015-03-18T07:52:00Z,473.00,190.00,-283.00,-94.00,22.021
2015-03-18T07:53:00Z,472.00,188.00,-284.00,-94.00,21.957
2015-03-18T07:54:00Z,453.00,180.00,-273.00,-95.00,20.772
2015-03-18T07:55:00Z,431.00,176.00,-255.00,-95.00,19.432
2015-03-18T07:56:00Z,411.00,173.00,-238.00,-95.00,18.242
2015-03-18T07:57:00Z,385.00,165.00,-220.00,-95.00,16.738
2015-03-18T07:58:00Z,390.00,173.00,-217.00,-96.00,17.023
2015-03-18T07:59:00Z,385.00,167.00,-218.00,-96.00,16.738
2015-03-18T08:00:00Z,378.00,160.00,-218.00,-97.00,16.341
2015-03-18T08:01:00Z,364.00,147.00,-217.00,-97.00,15.557
2015-03-18T08:02:00Z,357.00,149.00,-208.00,-97.00,15.171
2015-03-18T08:03:00Z,345.00,149.00,-196.00,-97.00,14.516
2015-03-18T08:04:00Z,346.00,149.00,-197.00,-97.00,14.570
2015-03-18T08:05:00Z,362.00,152.00,-210.00,-97.00,15.447
2015-03-18T08:06:00Z,394.00,161.00,-233.00,-97.00,17.253
2015-03-18T08:07:00Z,409.00,154.00,-255.00,-98.00,18.125
2015-03-18T08:08:00Z,441.00,168.00,-273.00,-98.00,20.037
2015-03-18T08:09:00Z,455.00,180.00,-275.00,-99.00,20.896
2015-03-18T08:10:00Z,447.00,186.00,-261.00,-99.00,20.403
2015-03-18T08:11:00Z,455.00,188.00,-267.00,-99.00,20.896
2015-03-18T08:12:00Z,506.00,204.00,-302.00,-100.00,24.141
2015-03-18T08:13:00Z,498.00,232.00,-266.00,-100.00,23.620
2015-03-18T08:14:00Z,482.00,231.00,-251.00,-101.00,22.591
2015-03-18T08:15:00Z,445.00,206.00,-239.00,-102.00,20.281
2015-03-18T08:16:00Z,417.00,209.00,-208.00,-103.00,18.596
2015-03-18T08:17:00Z,380.00,220.00,-160.00,-103.00,16.454
2015-03-18T08:18:00Z,350.00,202.00,-148.00,-104.00,14.787
2015-03-18T08:19:00Z,370.00,212.00,-158.00,-103.00,15.892
2015-03-18T08:20:00Z,375.00,214.00,-161.00,-103.00,16.172
2015-03-18T08:21:00Z,370.00,209.00,-161.00,-102.00,15.892
2015-03-18T08:22:00Z,384.00,195.00,-189.00,-102.00,16.681
2015-03-18T08:23:00Z,432.00,173.00,-259.00,-102.00,19.492
2015-03-18T08:24:00Z,456.00,166.00,-290.00,-102.00,20.958
2015-03-18T08:25:00Z,432.00,177.00,-255.00,-101.00,19.492
2015-03-18T08:26:00Z,552.00,202.00,-350.00,-101.00,27.225
2015-03-18T08:27:00Z,696.00,215.00,-481.00,-100.00,37.835
2015-03-18T08:28:00Z,839.00,225.00,-614.00,-100.00,49.807
2015-03-18T08:29:00Z,953.00,264.00,-689.00,-100.00,60.377
2015-03-18T08:30:00Z,1010.00,251.00,-759.00,-99.00,66.004
2015-03-18T08:31:00Z,1038.00,250.00,-788.00,-99.00,68.851
2015-03-18T08:32:00Z,1286.00,264.00,-1022.00,-98.00,96.463
2015-03-18T08:33:00Z,1174.00,268.00,-906.00,-98.00,83.460
2015-03-18T08:34:00Z,1065.00,274.00,-791.00,-97.00,71.648
2015-03-18T08:35:00Z,1142.00,259.00,-883.00,-97.00,79.906
2015-03-18T08:36:00Z,1274.00,259.00,-1015.00,-96.00,95.028
2015-03-18T08:37:00Z,1228.00,264.00,-964.00,-96.00,89.619
2015-03-18T08:38:00Z,1118.00,279.00,-839.00,-96.00,77.287
2015-03-18T08:39:00Z,1029.00,272.00,-757.00,-96.00,67.929
2015-03-18T08:40:00Z,906.00,265.00,-641.00,-97.00,55.909
2015-03-18T08:41:00Z,843.00,248.00,-595.00,-97.00,50.163
2015-03-18T08:42:00Z,839.00,254.00,-585.00,-97.00,49.807
2015-03-18T08:43:00Z,868.00,274.00,-594.00,-97.00,52.410
2015-03-18T08:44:00Z,830.00,278.00,-552.00,-97.00,49.011
2015-03-18T08:45:00Z,726.00,261.00,-465.00,-96.00,40.228
2015-03-18T08:46:00Z,691.00,264.00,-427.00,-96.00,37.442
2015-03-18T08:47:00Z,670.00,262.00,-408.00,-95.00,35.811
2015-03-18T08:48:00Z,663.00,266.00,-397.00,-94.00,35.275
2015-03-18T08:49:00Z,622.00,244.00,-378.00,-93.00,32.201
2015-03-18T08:50:00Z,595.00,225.00,-370.00,-93.00,30.241
2015-03-18T08:51:00Z,569.00,215.00,-354.00,-92.00,28.402
2015-03-18T08:52:00Z,629.00,204.00,-425.00,-92.00,32.717
2015-03-18T08:53:00Z,737.00,203.00,-534.00,-91.00,41.121
2015-03-18T08:54:00Z,652.00,191.00,-461.00,-90.00,34.439
2015-03-18T08:55:00Z,621.00,198.00,-423.00,-90.00,32.127
2015-03-18T08:56:00Z,587.00,207.00,-380.00,-90.00,29.670
2015-03-18T08:57:00Z,567.00,209.00,-358.00,-90.00,28.262
2015-03-18T08:58:00Z,529.00,217.00,-312.00,-89.00,25.664
2015-03-18T08:59:00Z,559.00,202.00,-357.00,-89.00,27.707
2015-03-18T09:00:00Z,562.00,187.00,-375.00,-89.00,27.915
2015-03-18T09:01:00Z,524.00,179.00,-345.00,-89.00,25.330
2015-03-18T09:02:00Z,516.00,174.00,-342.00,-89.00,24.799
2015-03-18T09:03:00Z,513.00,182.00,-331.00,-89.00,24.601
2015-03-18T09:04:00Z,521.00,184.00,-337.00,-90.00,25.130
2015-03-18T09:05:00Z,532.00,203.00,-329.00,-90.00,25.866
2015-03-18T09:06:00Z,551.00,231.00,-320.00,-91.00,27.156
2015-03-18T09:07:00Z,587.00,259.00,-328.00,-91.00,29.670
2015-03-18T09:08:00Z,585.00,246.00,-339.00,-91.00,29.528
2015-03-18T09:09:00Z,572.00,235.00,-337.00,-91.00,28.611
2015-03-18T09:10:00Z,558.00,223.00,-335.00,-91.00,27.638
2015-03-18T09:11:00Z,564.00,230.00,-334.00,-91.00,28.053
2015-03-18T09:12:00Z,560.00,229.00,-331.00,-90.00,27.776
2015-03-18T09:13:00Z,529.00,213.00,-316.00,-90.00,25.664
2015-03-18T09:14:00Z,518.00,211.00,-307.00,-90.00,24.931
2015-03-18T09:15:00Z,556.00,257.00,-299.00,-90.00,27.500
2015-03-18T09:16:00Z,590.00,283.00,-307.00,-89.00,29.883
2015-03-18T09:17:00Z,587.00,285.00,-302.00,-89.00,29.670
2015-03-18T09:18:00Z,579.00,287.00,-292.00,-89.00,29.103
2015-03-18T09:19:00Z,580.00,287.00,-293.00,-88.00,29.174
2015-03-18T09:20:00Z,620.00,287.00,-333.00,-88.00,32.054
2015-03-18T09:21:00Z,651.00,295.00,-356.00,-88.00,34.363
2015-03-18T09:22:00Z,640.00,290.00,-350.00,-88.00,33.536
2015-03-18T09:23:00Z,602.00,263.00,-339.00,-88.00,30.744
2015-03-18T09:24:00Z,574.00,245.00,-329.00,-89.00,28.752
2015-03-18T09:25:00Z,589.00,236.00,-353.00,-89.00,29.812
2015-03-18T09:26:00Z,616.00,242.00,-374.00,-89.00,31.761
2015-03-18T09:27:00Z,607.00,232.00,-375.00,-89.00,31.106
2015-03-18T09:28:00Z,594.00,228.00,-366.00,-89.00,30.169
2015-03-18T09:29:00Z,635.00,243.00,-392.00,-89.00,33.163
2015-03-18T09:30:00Z,641.00,249.00,-392.00,-89.00,33.611
2015-03-18T09:31:00Z,652.00,244.00,-408.00,-88.00,34.439
2015-03-18T09:32:00Z,667.00,242.00,-425.00,-89.00,35.581
2015-03-18T09:33:00Z,670.00,235.00,-435.00,-89.00,35.811
2015-03-18T09:34:00Z,658.00,230.00,-428.00,-90.00,34.894
2015-03-18T09:35:00Z,655.00,229.00,-426.00,-90.00,34.666
2015-03-18T09:36:00Z,640.00,222.00,-418.00,-91.00,33.536
2015-03-18T09:37:00Z,644.00,227.00,-417.00,-91.00,33.836
2015-03-18T09:38:00Z,629.00,230.00,-399.00,-91.00,32.717
2015-03-18T09:39:00Z,634.00,222.00,-412.00,-91.00,33.088
2015-03-18T09:40:00Z,655.00,214.00,-441.00,-91.00,34.666
2015-03-18T09:41:00Z,640.00,205.00,-435.00,-91.00,33.536
2015-03-18T09:42:00Z,623.00,201.00,-422.00,-91.00,32.275
2015-03-18T09:43:00Z,617.00,205.00,-412.00,-91.00,31.834
2015-03-18T09:44:00Z,627.00,195.00,-432.00,-90.00,32.570
2015-03-18T09:45:00Z,643.00,197.00,-446.00,-90.00,33.761
2015-03-18T09:46:00Z,626.00,190.00,-436.00,-91.00,32.496
2015-03-18T09:47:00Z,581.00,177.00,-404.00,-90.00,29.245
2015-03-18T09:48:00Z,566.00,176.00,-390.00,-91.00,28.192
2015-03-18T09:49:00Z,547.00,185.00,-362.00,-90.00,26.882
2015-03-18T09:50:00Z,561.00,189.00,-372.00,-90.00,27.845
2015-03-18T09:51:00Z,556.00,180.00,-376.00,-90.00,27.500
2015-03-18T09:52:00Z,538.00,167.00,-371.00,-89.00,26.271
2015-03-18T09:53:00Z,536.00,176.00,-360.00,-89.00,26.135
2015-03-18T09:54:00Z,548.00,192.00,-356.00,-88.00,26.951
2015-03-18T09:55:00Z,571.00,191.00,-380.00,-88.00,28.541
2015-03-18T09:56:00Z,557.00,181.00,-376.00,-89.00,27.569
2015-03-18T09:57:00Z,534.00,193.00,-341.00,-89.00,26.000
2015-03-18T09:58:00Z,514.00,204.00,-310.00,-90.00,24.667
2015-03-18T09:59:00Z,536.00,200.00,-336.00,-91.00,26.135
2015-03-18T10:00:00Z,563.00,188.00,-375.00,-91.00,27.984
2015-03-18T10:01:00Z,549.00,179.00,-370.00,-92.00,27.019
2015-03-18T10:02:00Z,518.00,178.00,-340.00,-91.00,24.931
2015-03-18T10:03:00Z,542.00,175.00,-367.00,-91.00,26.542
2015-03-18T10:04:00Z,566.00,186.00,-380.00,-91.00,28.192
2015-03-18T10:05:00Z,559.00,185.00,-374.00,-92.00,27.707
2015-03-18T10:06:00Z,560.00,181.00,-379.00,-91.00,27.776
2015-03-18T10:07:00Z,541.00,184.00,-357.00,-91.00,26.474
2015-03-18T10:08:00Z,500.00,196.00,-304.00,-91.00,23.750
2015-03-18T10:09:00Z,476.00,192.00,-284.00,-91.00,22.210
2015-03-18T10:10:00Z,510.00,188.00,-322.00,-92.00,24.403
2015-03-18T10:11:00Z,523.00,192.00,-331.00,-92.00,25.264
2015-03-18T10:12:00Z,490.00,188.00,-302.00,-93.00,23.103
2015-03-18T10:13:00Z,540.00,263.00,-277.00,-93.00,26.406
2015-03-18T10:14:00Z,490.00,224.00,-266.00,-93.00,23.103
2015-03-18T10:15:00Z,486.00,205.00,-281.00,-93.00,22.847
2015-03-18T10:16:00Z,487.00,177.00,-310.00,-92.00,22.911
2015-03-18T10:17:00Z,470.00,165.00,-305.00,-91.00,21.831
2015-03-18T10:18:00Z,427.00,173.00,-254.00,-89.00,19.192
2015-03-18T10:19:00Z,399.00,177.00,-222.00,-89.00,17.542
2015-03-18T10:20:00Z,425.00,170.00,-255.00,-90.00,19.072
2015-03-18T10:21:00Z,422.00,165.00,-257.00,-90.00,18.893
2015-03-18T10:22:00Z,351.00,164.00,-187.00,-90.00,14.842
2015-03-18T10:23:00Z,309.00,165.00,-144.00,-90.00,12.612
2015-03-18T10:24:00Z,358.00,170.00,-188.00,-90.00,15.226
2015-03-18T10:25:00Z,406.00,171.00,-235.00,-90.00,17.949
2015-03-18T10:26:00Z,368.00,168.00,-200.00,-90.00,15.780
2015-03-18T10:27:00Z,300.00,153.00,-147.00,-90.00,12.150
2015-03-18T10:28:00Z,297.00,133.00,-164.00,-91.00,11.997
2015-03-18T10:29:00Z,332.00,129.00,-203.00,-90.00,13.818
2015-03-18T10:30:00Z,322.00,124.00,-198.00,-90.00,13.289
2015-03-18T10:31:00Z,271.00,132.00,-139.00,-89.00,10.700
2015-03-18T10:32:00Z,237.00,121.00,-116.00,-89.00,9.076
2015-03-18T10:33:00Z,297.00,107.00,-190.00,-88.00,11.997
2015-03-18T10:34:00Z,374.00,104.00,-270.00,-87.00,16.116
2015-03-18T10:35:00Z,260.00,107.00,-153.00,-87.00,10.166
2015-03-18T10:36:00Z,297.00,107.00,-190.00,-87.00,11.997
2015-03-18T10:37:00Z,296.00,97.00,-199.00,-87.00,11.947
2015-03-18T10:38:00Z,300.00,111.00,-189.00,-86.00,12.150
2015-03-18T10:39:00Z,309.00,128.00,-181.00,-85.00,12.612
2015-03-18T10:40:00Z,417.00,135.00,-282.00,-84.00,18.596
2015-03-18T10:41:00Z,393.00,144.00,-249.00,-83.00,17.196
2015-03-18T10:42:00Z,373.00,126.00,-247.00,-82.00,16.060
2015-03-18T10:43:00Z,472.00,126.00,-346.00,-82.00,21.957
2015-03-18T10:44:00Z,431.00,115.00,-316.00,-81.00,19.432
2015-03-18T10:45:00Z,453.00,125.00,-328.00,-81.00,20.772
2015-03-18T10:46:00Z,515.00,133.00,-382.00,-81.00,24.733
2015-03-18T10:47:00Z,539.00,148.00,-391.00,-80.00,26.338
2015-03-18T10:48:00Z,522.00,170.00,-352.00,-79.00,25.197
2015-03-18T10:49:00Z,515.00,151.00,-364.00,-78.00,24.733
2015-03-18T10:50:00Z,503.00,132.00,-371.00,-77.00,23.945
2015-03-18T10:51:00Z,493.00,142.00,-351.00,-75.00,23.297
2015-03-18T10:52:00Z,511.00,147.00,-364.00,-74.00,24.469
2015-03-18T10:53:00Z,517.00,153.00,-364.00,-74.00,24.865
2015-03-18T10:54:00Z,502.00,134.00,-368.00,-73.00,23.880
2015-03-18T10:55:00Z,517.00,141.00,-376.00,-73.00,24.865
2015-03-18T10:56:00Z,563.00,131.00,-432.00,-72.00,27.984
2015-03-18T10:57:00Z,608.00,153.00,-455.00,-71.00,31.178
2015-03-18T10:58:00Z,628.00,179.00,-449.00,-70.00,32.643
2015-03-18T10:59:00Z,627.00,170.00,-457.00,-69.00,32.570
2015-03-18T11:00:00Z,583.00,143.00,-440.00,-69.00,29.386
2015-03-18T11:01:00Z,610.00,148.00,-462.00,-69.00,31.323
2015-03-18T11:02:00Z,597.00,118.00,-479.00,-69.00,30.384
2015-03-18T11:03:00Z,641.00,128.00,-513.00,-69.00,33.611
2015-03-18T11:04:00Z,649.00,112.00,-537.00,-70.00,34.212
2015-03-18T11:05:00Z,613.00,104.00,-509.00,-71.00,31.542
2015-03-18T11:06:00Z,626.00,125.00,-501.00,-70.00,32.496
2015-03-18T11:07:00Z,665.00,167.00,-498.00,-69.00,35.428
2015-03-18T11:08:00Z,694.00,196.00,-498.00,-68.00,37.677
2015-03-18T11:09:00Z,710.00,183.00,-527.00,-67.00,38.944
2015-03-18T11:10:00Z,721.00,165.00,-556.00,-67.00,39.824
2015-03-18T11:11:00Z,771.00,162.00,-609.00,-67.00,43.935
2015-03-18T11:12:00Z,797.00,165.00,-632.00,-68.00,46.142
2015-03-18T11:13:00Z,786.00,159.00,-627.00,-69.00,45.203
2015-03-18T11:14:00Z,752.00,137.00,-615.00,-70.00,42.353
2015-03-18T11:15:00Z,765.00,127.00,-638.00,-70.00,43.433
2015-03-18T11:16:00Z,791.00,115.00,-676.00,-71.00,45.629
2015-03-18T11:17:00Z,815.00,115.00,-700.00,-72.00,47.698
2015-03-18T11:18:00Z,847.00,109.00,-738.00,-73.00,50.519
2015-03-18T11:19:00Z,870.00,98.00,-772.00,-73.00,52.591
2015-03-18T11:20:00Z,854.00,110.00,-744.00,-74.00,51.146
2015-03-18T11:21:00Z,817.00,112.00,-705.00,-75.00,47.872
2015-03-18T11:22:00Z,712.00,103.00,-609.00,-75.00,39.103
2015-03-18T11:23:00Z,705.00,94.00,-611.00,-76.00,38.546
2015-03-18T11:24:00Z,737.00,85.00,-652.00,-76.00,41.121
2015-03-18T11:25:00Z,700.00,100.00,-600.00,-77.00,38.150
2015-03-18T11:26:00Z,683.00,133.00,-550.00,-78.00,36.817
2015-03-18T11:27:00Z,630.00,137.00,-493.00,-79.00,32.791
2015-03-18T11:28:00Z,591.00,118.00,-473.00,-78.00,29.955
2015-03-18T11:29:00Z,553.00,92.00,-461.00,-78.00,27.293
2015-03-18T11:30:00Z,547.00,101.00,-446.00,-78.00,26.882
2015-03-18T11:31:00Z,484.00,99.00,-385.00,-79.00,22.719
2015-03-18T11:32:00Z,410.00,80.00,-330.00,-80.00,18.183
2015-03-18T11:33:00Z,357.00,59.00,-298.00,-80.00,15.171
2015-03-18T11:34:00Z,370.00,70.00,-300.00,-80.00,15.892
2015-03-18T11:35:00Z,347.00,82.00,-265.00,-80.00,14.624
2015-03-18T11:36:00Z,346.00,53.00,-293.00,-80.00,14.570
2015-03-18T11:37:00Z,331.00,31.00,-300.00,-80.00,13.765
2015-03-18T11:38:00Z,350.00,42.00,-308.00,-79.00,14.787
2015-03-18T11:39:00Z,340.00,57.00,-283.00,-79.00,14.246
2015-03-18T11:40:00Z,309.00,48.00,-261.00,-79.00,12.612
2015-03-18T11:41:00Z,315.00,75.00,-240.00,-80.00,12.923
2015-03-18T11:42:00Z,308.00,86.00,-222.00,-80.00,12.560
2015-03-18T11:43:00Z,362.00,97.00,-265.00,-79.00,15.447
2015-03-18T11:44:00Z,418.00,110.00,-308.00,-79.00,18.655
2015-03-18T11:45:00Z,445.00,122.00,-323.00,-78.00,20.281
2015-03-18T11:46:00Z,458.00,115.00,-343.00,-78.00,21.082
2015-03-18T11:47:00Z,481.00,138.00,-343.00,-77.00,22.528
2015-03-18T11:48:00Z,487.00,140.00,-347.00,-78.00,22.911
2015-03-18T11:49:00Z,451.00,118.00,-333.00,-78.00,20.649
2015-03-18T11:50:00Z,431.00,114.00,-317.00,-78.00,19.432
2015-03-18T11:51:00Z,435.00,124.00,-311.00,-78.00,19.673
2015-03-18T11:52:00Z,468.00,142.00,-326.00,-78.00,21.706
2015-03-18T11:53:00Z,499.00,165.00,-334.00,-78.00,23.685
2015-03-18T11:54:00Z,513.00,178.00,-335.00,-79.00,24.601
2015-03-18T11:55:00Z,505.00,188.00,-317.00,-79.00,24.076
2015-03-18T11:56:00Z,477.00,195.00,-282.00,-79.00,22.274
2015-03-18T11:57:00Z,450.00,205.00,-245.00,-79.00,20.587
2015-03-18T11:58:00Z,449.00,211.00,-238.00,-79.00,20.526
2015-03-18T11:59:00Z,454.00,200.00,-254.00,-79.00,20.834
2015-03-18T12:00:00Z,469.00,192.00,-277.00,-78.00,21.769
2015-03-18T12:01:00Z,447.00,174.00,-273.00,-77.00,20.403
2015-03-18T12:02:00Z,421.00,165.00,-256.00,-76.00,18.833
2015-03-18T12:03:00Z,404.00,153.00,-251.00,-76.00,17.833
2015-03-18T12:04:00Z,408.00,166.00,-242.00,-76.00,18.066
2015-03-18T12:05:00Z,432.00,174.00,-258.00,-75.00,19.492
2015-03-18T12:06:00Z,466.00,173.00,-293.00,-74.00,21.580
2015-03-18T12:07:00Z,456.00,170.00,-286.00,-74.00,20.958
2015-03-18T12:08:00Z,413.00,183.00,-230.00,-73.00,18.360
2015-03-18T12:09:00Z,369.00,171.00,-198.00,-73.00,15.836
2015-03-18T12:10:00Z,441.00,152.00,-289.00,-73.00,20.037
2015-03-18T12:11:00Z,478.00,140.00,-338.00,-73.00,22.337
2015-03-18T12:12:00Z,400.00,147.00,-253.00,-74.00,17.600
2015-03-18T12:13:00Z,368.00,141.00,-227.00,-74.00,15.780
2015-03-18T12:14:00Z,408.00,140.00,-268.00,-74.00,18.066
2015-03-18T12:15:00Z,365.00,145.00,-220.00,-75.00,15.613
2015-03-18T12:16:00Z,320.00,152.00,-168.00,-75.00,13.184
2015-03-18T12:17:00Z,355.00,150.00,-205.00,-76.00,15.061
2015-03-18T12:18:00Z,373.00,157.00,-216.00,-76.00,16.060
2015-03-18T12:19:00Z,338.00,166.00,-172.00,-75.00,14.139
2015-03-18T12:20:00Z,354.00,170.00,-184.00,-76.00,15.006
2015-03-18T12:21:00Z,382.00,181.00,-201.00,-75.00,16.567
2015-03-18T12:22:00Z,360.00,189.00,-171.00,-75.00,15.336
2015-03-18T12:23:00Z,330.00,193.00,-137.00,-75.00,13.712
2015-03-18T12:24:00Z,352.00,190.00,-162.00,-75.00,14.897
2015-03-18T12:25:00Z,396.00,196.00,-200.00,-75.00,17.369
2015-03-18T12:26:00Z,396.00,200.00,-196.00,-75.00,17.369
2015-03-18T12:27:00Z,373.00,206.00,-167.00,-76.00,16.060
2015-03-18T12:28:00Z,378.00,202.00,-176.00,-75.00,16.341
2015-03-18T12:29:00Z,389.00,191.00,-198.00,-75.00,16.966
2015-03-18T12:30:00Z,356.00,184.00,-172.00,-75.00,15.116
2015-03-18T12:31:00Z,327.00,179.00,-148.00,-75.00,13.553
2015-03-18T12:32:00Z,341.00,172.00,-169.00,-75.00,14.300
2015-03-18T12:33:00Z,351.00,176.00,-175.00,-75.00,14.842
2015-03-18T12:34:00Z,337.00,184.00,-153.00,-75.00,14.085
2015-03-18T12:35:00Z,344.00,193.00,-151.00,-76.00,14.462
2015-03-18T12:36:00Z,367.00,198.00,-169.00,-75.00,15.724
2015-03-18T12:37:00Z,359.00,192.00,-167.00,-76.00,15.281
2015-03-18T12:38:00Z,317.00,171.00,-146.00,-76.00,13.027
2015-03-18T12:39:00Z,286.00,153.00,-133.00,-76.00,11.443
2015-03-18T12:40:00Z,289.00,140.00,-149.00,-75.00,11.593
2015-03-18T12:41:00Z,302.00,141.00,-161.00,-75.00,12.252
2015-03-18T12:42:00Z,304.00,151.00,-153.00,-76.00,12.355
2015-03-18T12:43:00Z,288.00,149.00,-139.00,-76.00,11.543
2015-03-18T12:44:00Z,279.00,141.00,-138.00,-75.00,11.094
2015-03-18T12:45:00Z,286.00,142.00,-144.00,-75.00,11.443
2015-03-18T12:46:00Z,301.00,149.00,-152.00,-75.00,12.201
2015-03-18T12:47:00Z,298.00,144.00,-154.00,-75.00,12.048
2015-03-18T12:48:00Z,270.00,128.00,-142.00,-74.00,10.651
2015-03-18T12:49:00Z,231.00,99.00,-132.00,-74.00,8.798
2015-03-18T12:50:00Z,218.00,90.00,-128.00,-74.00,8.203
2015-03-18T12:51:00Z,209.00,89.00,-120.00,-73.00,7.799
2015-03-18T12:52:00Z,195.00,90.00,-105.00,-74.00,7.181
2015-03-18T12:53:00Z,189.00,92.00,-97.00,-72.00,6.920
2015-03-18T12:54:00Z,191.00,82.00,-109.00,-72.00,7.007
2015-03-18T12:55:00Z,215.00,81.00,-134.00,-71.00,8.068
2015-03-18T12:56:00Z,223.00,81.00,-142.00,-70.00,8.431
2015-03-18T12:57:00Z,182.00,75.00,-107.00,-70.00,6.619
